Name,Symbol,Date,High
Bitcoin,BTC,14.04.2016  .,425.3710022
Bitcoin,BTC,15.04.2016  .,429.928009
Bitcoin,BTC,16.04.2016  .,432.625
Bitcoin,BTC,17.04.2016  .,431.3710022
Bitcoin,BTC,18.04.2016  .,429.2739868
Bitcoin,BTC,19.04.2016  .,436.019989
Bitcoin,BTC,20.04.2016  .,443.0539856
Bitcoin,BTC,21.04.2016  .,450.5480042
Bitcoin,BTC,22.04.2016  .,449.8099976
Bitcoin,BTC,23.04.2016  .,450.2820129
Bitcoin,BTC,24.04.2016  .,460.1459961
Bitcoin,BTC,25.04.2016  .,466.6199951
Bitcoin,BTC,26.04.2016  .,467.9649963
Bitcoin,BTC,27.04.2016  .,467.07901
Bitcoin,BTC,28.04.2016  .,449.5509949
Bitcoin,BTC,29.04.2016  .,455.3840027
Bitcoin,BTC,30.04.2016  .,455.5870056
Bitcoin,BTC,01.05.2016  .,452.4790039
Bitcoin,BTC,02.05.2016  .,452.4450073
Bitcoin,BTC,03.05.2016  .,451.0969849
Bitcoin,BTC,04.05.2016  .,450.3779907
Bitcoin,BTC,05.05.2016  .,448.506012
Bitcoin,BTC,06.05.2016  .,461.375
Bitcoin,BTC,07.05.2016  .,460.6749878
Bitcoin,BTC,08.05.2016  .,459.4169922
Bitcoin,BTC,09.05.2016  .,462.4809875
Bitcoin,BTC,10.05.2016  .,461.9289856
Bitcoin,BTC,11.05.2016  .,454.5759888
Bitcoin,BTC,12.05.2016  .,454.9490051
Bitcoin,BTC,13.05.2016  .,457.0549927
Bitcoin,BTC,14.05.2016  .,456.8359985
Bitcoin,BTC,15.05.2016  .,458.6919861
Bitcoin,BTC,16.05.2016  .,458.2000122
Bitcoin,BTC,17.05.2016  .,455.071991
Bitcoin,BTC,18.05.2016  .,455.9979858
Bitcoin,BTC,19.05.2016  .,454.6329956
Bitcoin,BTC,20.05.2016  .,444.0539856
Bitcoin,BTC,21.05.2016  .,443.7780151
Bitcoin,BTC,22.05.2016  .,443.427002
Bitcoin,BTC,23.05.2016  .,444.3450012
Bitcoin,BTC,24.05.2016  .,447.1000061
Bitcoin,BTC,25.05.2016  .,450.2980042
Bitcoin,BTC,26.05.2016  .,453.6440125
Bitcoin,BTC,27.05.2016  .,478.1489868
Bitcoin,BTC,28.05.2016  .,533.4730225
Bitcoin,BTC,29.05.2016  .,553.960022
Bitcoin,BTC,30.05.2016  .,544.348999
Bitcoin,BTC,31.05.2016  .,546.617981
Bitcoin,BTC,01.06.2016  .,543.0800171
Bitcoin,BTC,02.06.2016  .,540.3519897
Bitcoin,BTC,03.06.2016  .,574.6380005
Bitcoin,BTC,04.06.2016  .,590.132019
Bitcoin,BTC,05.06.2016  .,582.8079834
Bitcoin,BTC,06.06.2016  .,586.4699707
Bitcoin,BTC,07.06.2016  .,590.2589722
Bitcoin,BTC,08.06.2016  .,582.8389893
Bitcoin,BTC,09.06.2016  .,582.2030029
Bitcoin,BTC,10.06.2016  .,579.1270142
Bitcoin,BTC,11.06.2016  .,607.1160278
Bitcoin,BTC,12.06.2016  .,684.8439941
Bitcoin,BTC,13.06.2016  .,716.0040283
Bitcoin,BTC,14.06.2016  .,704.5040283
Bitcoin,BTC,15.06.2016  .,696.3029785
Bitcoin,BTC,16.06.2016  .,773.7219849
Bitcoin,BTC,17.06.2016  .,775.3560181
Bitcoin,BTC,18.06.2016  .,777.9899902
Bitcoin,BTC,19.06.2016  .,766.6209717
Bitcoin,BTC,20.06.2016  .,764.0839844
Bitcoin,BTC,21.06.2016  .,735.8829956
Bitcoin,BTC,22.06.2016  .,678.6699829
Bitcoin,BTC,23.06.2016  .,629.3270264
Bitcoin,BTC,24.06.2016  .,681.7269897
Bitcoin,BTC,25.06.2016  .,691.7310181
Bitcoin,BTC,26.06.2016  .,665.9799805
Bitcoin,BTC,27.06.2016  .,655.2750244
Bitcoin,BTC,28.06.2016  .,659.2479858
Bitcoin,BTC,29.06.2016  .,644.6820068
Bitcoin,BTC,30.06.2016  .,675.4030151
Bitcoin,BTC,01.07.2016  .,686.1539917
Bitcoin,BTC,02.07.2016  .,703.7020264
Bitcoin,BTC,03.07.2016  .,704.9680176
Bitcoin,BTC,04.07.2016  .,683.6619873
Bitcoin,BTC,05.07.2016  .,683.4910278
Bitcoin,BTC,06.07.2016  .,681.8980103
Bitcoin,BTC,07.07.2016  .,682.4320068
Bitcoin,BTC,08.07.2016  .,666.7069702
Bitcoin,BTC,09.07.2016  .,666.3839722
Bitcoin,BTC,10.07.2016  .,652.2940063
Bitcoin,BTC,11.07.2016  .,659.6290283
Bitcoin,BTC,12.07.2016  .,675.2589722
Bitcoin,BTC,13.07.2016  .,668.7000122
Bitcoin,BTC,14.07.2016  .,662.9019775
Bitcoin,BTC,15.07.2016  .,667.0770264
Bitcoin,BTC,16.07.2016  .,666.460022
Bitcoin,BTC,17.07.2016  .,682.3649902
Bitcoin,BTC,18.07.2016  .,681.5549927
Bitcoin,BTC,19.07.2016  .,673.2769775
Bitcoin,BTC,20.07.2016  .,672.9290161
Bitcoin,BTC,21.07.2016  .,666.2189941
Bitcoin,BTC,22.07.2016  .,666.5830078
Bitcoin,BTC,23.07.2016  .,656.3660278
Bitcoin,BTC,24.07.2016  .,663.1099854
Bitcoin,BTC,25.07.2016  .,661.8280029
Bitcoin,BTC,26.07.2016  .,656.2249756
Bitcoin,BTC,27.07.2016  .,657.4559937
Bitcoin,BTC,28.07.2016  .,657.5949707
Bitcoin,BTC,29.07.2016  .,657.7960205
Bitcoin,BTC,30.07.2016  .,658.2230225
Bitcoin,BTC,31.07.2016  .,655.2849731
Bitcoin,BTC,01.08.2016  .,626.1190186
Bitcoin,BTC,02.08.2016  .,612.8480225
Bitcoin,BTC,03.08.2016  .,573.3599854
Bitcoin,BTC,04.08.2016  .,579.4959717
Bitcoin,BTC,05.08.2016  .,578.2810059
Bitcoin,BTC,06.08.2016  .,588.3959961
Bitcoin,BTC,07.08.2016  .,597.5130005
Bitcoin,BTC,08.08.2016  .,592.9940186
Bitcoin,BTC,09.08.2016  .,591.0910034
Bitcoin,BTC,10.08.2016  .,599.9840088
Bitcoin,BTC,11.08.2016  .,597.5419922
Bitcoin,BTC,12.08.2016  .,589.9099731
Bitcoin,BTC,13.08.2016  .,589.7739868
Bitcoin,BTC,14.08.2016  .,585.6660156
Bitcoin,BTC,15.08.2016  .,573.5800171
Bitcoin,BTC,16.08.2016  .,581.7379761
Bitcoin,BTC,17.08.2016  .,580.8939819
Bitcoin,BTC,18.08.2016  .,577.7919922
Bitcoin,BTC,19.08.2016  .,578.2379761
Bitcoin,BTC,20.08.2016  .,582.8179932
Bitcoin,BTC,21.08.2016  .,584.15802
Bitcoin,BTC,22.08.2016  .,588.447998
Bitcoin,BTC,23.08.2016  .,589.473999
Bitcoin,BTC,24.08.2016  .,583.5900269
Bitcoin,BTC,25.08.2016  .,580.4509888
Bitcoin,BTC,26.08.2016  .,580.6229858
Bitcoin,BTC,27.08.2016  .,579.8449707
Bitcoin,BTC,28.08.2016  .,574.0380249
Bitcoin,BTC,29.08.2016  .,576.2780151
Bitcoin,BTC,30.08.2016  .,578.3569946
Bitcoin,BTC,31.08.2016  .,577.8610229
Bitcoin,BTC,01.09.2016  .,576.3109741
Bitcoin,BTC,02.09.2016  .,575.6430054
Bitcoin,BTC,03.09.2016  .,599.5
Bitcoin,BTC,04.09.2016  .,611.8369751
Bitcoin,BTC,05.09.2016  .,609.0549927
Bitcoin,BTC,06.09.2016  .,610.8300171
Bitcoin,BTC,07.09.2016  .,614.5449829
Bitcoin,BTC,08.09.2016  .,628.7700195
Bitcoin,BTC,09.09.2016  .,626.8300171
Bitcoin,BTC,10.09.2016  .,625.0949707
Bitcoin,BTC,11.09.2016  .,628.8179932
Bitcoin,BTC,12.09.2016  .,608.4589844
Bitcoin,BTC,13.09.2016  .,611.1929932
Bitcoin,BTC,14.09.2016  .,611.9520264
Bitcoin,BTC,15.09.2016  .,611.0859985
Bitcoin,BTC,16.09.2016  .,609.2609863
Bitcoin,BTC,17.09.2016  .,607.8599854
Bitcoin,BTC,18.09.2016  .,610.15802
Bitcoin,BTC,19.09.2016  .,610.9320068
Bitcoin,BTC,20.09.2016  .,609.5250244
Bitcoin,BTC,21.09.2016  .,603.5880127
Bitcoin,BTC,22.09.2016  .,598.4869995
Bitcoin,BTC,23.09.2016  .,603.2050171
Bitcoin,BTC,24.09.2016  .,604.5800171
Bitcoin,BTC,25.09.2016  .,603.3809814
Bitcoin,BTC,26.09.2016  .,608.1430054
Bitcoin,BTC,27.09.2016  .,608.2479858
Bitcoin,BTC,28.09.2016  .,606.5900269
Bitcoin,BTC,29.09.2016  .,606.8239746
Bitcoin,BTC,30.09.2016  .,609.7349854
Bitcoin,BTC,01.10.2016  .,615.2369995
Bitcoin,BTC,02.10.2016  .,614.0050049
Bitcoin,BTC,03.10.2016  .,612.5679932
Bitcoin,BTC,04.10.2016  .,612.0540161
Bitcoin,BTC,05.10.2016  .,613.8140259
Bitcoin,BTC,06.10.2016  .,613.8189697
Bitcoin,BTC,07.10.2016  .,617.9119873
Bitcoin,BTC,08.10.2016  .,619.848999
Bitcoin,BTC,09.10.2016  .,619.197998
Bitcoin,BTC,10.10.2016  .,621.3179932
Bitcoin,BTC,11.10.2016  .,642.0800171
Bitcoin,BTC,12.10.2016  .,641.3369751
Bitcoin,BTC,13.10.2016  .,638.8330078
Bitcoin,BTC,14.10.2016  .,641.2849731
Bitcoin,BTC,15.10.2016  .,642.1019897
Bitcoin,BTC,16.10.2016  .,642.8980103
Bitcoin,BTC,17.10.2016  .,642.3280029
Bitcoin,BTC,18.10.2016  .,640.7360229
Bitcoin,BTC,19.10.2016  .,638.8740234
Bitcoin,BTC,20.10.2016  .,631.9169922
Bitcoin,BTC,21.10.2016  .,634.0939941
Bitcoin,BTC,22.10.2016  .,658.1970215
Bitcoin,BTC,23.10.2016  .,661.1290283
Bitcoin,BTC,24.10.2016  .,657.2520142
Bitcoin,BTC,25.10.2016  .,664.4240112
Bitcoin,BTC,26.10.2016  .,679.7280273
Bitcoin,BTC,27.10.2016  .,688.5939941
Bitcoin,BTC,28.10.2016  .,690.4439697
Bitcoin,BTC,29.10.2016  .,720.4019775
Bitcoin,BTC,30.10.2016  .,714.117981
Bitcoin,BTC,31.10.2016  .,709.2890015
Bitcoin,BTC,01.11.2016  .,736.4520264
Bitcoin,BTC,02.11.2016  .,740.8289795
Bitcoin,BTC,03.11.2016  .,745.7730103
Bitcoin,BTC,04.11.2016  .,706.9299927
Bitcoin,BTC,05.11.2016  .,707.5100098
Bitcoin,BTC,06.11.2016  .,714.2579956
Bitcoin,BTC,07.11.2016  .,710.7360229
Bitcoin,BTC,08.11.2016  .,712.9869995
Bitcoin,BTC,09.11.2016  .,740.0460205
Bitcoin,BTC,10.11.2016  .,723.0180054
Bitcoin,BTC,11.11.2016  .,718.3179932
Bitcoin,BTC,12.11.2016  .,717.1480103
Bitcoin,BTC,13.11.2016  .,705.257019
Bitcoin,BTC,14.11.2016  .,706.2839966
Bitcoin,BTC,15.11.2016  .,715.7180176
Bitcoin,BTC,16.11.2016  .,747.6149902
Bitcoin,BTC,17.11.2016  .,755.6450195
Bitcoin,BTC,18.11.2016  .,752.882019
Bitcoin,BTC,19.11.2016  .,756.2369995
Bitcoin,BTC,20.11.2016  .,755.4799805
Bitcoin,BTC,21.11.2016  .,741.7219849
Bitcoin,BTC,22.11.2016  .,753.8699951
Bitcoin,BTC,23.11.2016  .,752.25
Bitcoin,BTC,24.11.2016  .,746.8319702
Bitcoin,BTC,25.11.2016  .,741.6489868
Bitcoin,BTC,26.11.2016  .,742.2139893
Bitcoin,BTC,27.11.2016  .,739.0180054
Bitcoin,BTC,28.11.2016  .,738.0059814
Bitcoin,BTC,29.11.2016  .,737.4710083
Bitcoin,BTC,30.11.2016  .,747.9290161
Bitcoin,BTC,01.12.2016  .,758.2750244
Bitcoin,BTC,02.12.2016  .,781.2960205
Bitcoin,BTC,03.12.2016  .,778.2479858
Bitcoin,BTC,04.12.2016  .,773.8720093
Bitcoin,BTC,05.12.2016  .,773.4680176
Bitcoin,BTC,06.12.2016  .,765.6220093
Bitcoin,BTC,07.12.2016  .,771.5430298
Bitcoin,BTC,08.12.2016  .,774.697998
Bitcoin,BTC,09.12.2016  .,774.5280151
Bitcoin,BTC,10.12.2016  .,777.09198
Bitcoin,BTC,11.12.2016  .,774.7979736
Bitcoin,BTC,12.12.2016  .,781.9219971
Bitcoin,BTC,13.12.2016  .,788.460022
Bitcoin,BTC,14.12.2016  .,782.0339966
Bitcoin,BTC,15.12.2016  .,781.4349976
Bitcoin,BTC,16.12.2016  .,785.0319824
Bitcoin,BTC,17.12.2016  .,792.5089722
Bitcoin,BTC,18.12.2016  .,794.7369995
Bitcoin,BTC,19.12.2016  .,793.6110229
Bitcoin,BTC,20.12.2016  .,801.3369751
Bitcoin,BTC,21.12.2016  .,834.2810059
Bitcoin,BTC,22.12.2016  .,875.7819824
Bitcoin,BTC,23.12.2016  .,925.1170044
Bitcoin,BTC,24.12.2016  .,923.4790039
Bitcoin,BTC,25.12.2016  .,899.6519775
Bitcoin,BTC,26.12.2016  .,913.184021
Bitcoin,BTC,27.12.2016  .,940.0479736
Bitcoin,BTC,28.12.2016  .,975.9210205
Bitcoin,BTC,29.12.2016  .,979.3969727
Bitcoin,BTC,30.12.2016  .,972.5349731
Bitcoin,BTC,31.12.2016  .,963.742981
Bitcoin,BTC,01.01.2017  .,1003.080017
Bitcoin,BTC,02.01.2017  .,1031.390015
Bitcoin,BTC,03.01.2017  .,1044.079956
Bitcoin,BTC,04.01.2017  .,1159.420044
Bitcoin,BTC,05.01.2017  .,1191.099976
Bitcoin,BTC,06.01.2017  .,1046.810059
Bitcoin,BTC,07.01.2017  .,908.585022
Bitcoin,BTC,08.01.2017  .,942.723999
Bitcoin,BTC,09.01.2017  .,913.6859741
Bitcoin,BTC,10.01.2017  .,914.8729858
Bitcoin,BTC,11.01.2017  .,919.447998
Bitcoin,BTC,12.01.2017  .,826.2459717
Bitcoin,BTC,13.01.2017  .,829.0009766
Bitcoin,BTC,14.01.2017  .,835.085022
Bitcoin,BTC,15.01.2017  .,823.3070068
Bitcoin,BTC,16.01.2017  .,834.5300293
Bitcoin,BTC,17.01.2017  .,910.5609741
Bitcoin,BTC,18.01.2017  .,917.4990234
Bitcoin,BTC,19.01.2017  .,904.6140137
Bitcoin,BTC,20.01.2017  .,899.3980103
Bitcoin,BTC,21.01.2017  .,927.3670044
Bitcoin,BTC,22.01.2017  .,937.5250244
Bitcoin,BTC,23.01.2017  .,928.2659912
Bitcoin,BTC,24.01.2017  .,924.1450195
Bitcoin,BTC,25.01.2017  .,903.2520142
Bitcoin,BTC,26.01.2017  .,919.3259888
Bitcoin,BTC,27.01.2017  .,923.2230225
Bitcoin,BTC,28.01.2017  .,923.9110107
Bitcoin,BTC,29.01.2017  .,923.4180298
Bitcoin,BTC,30.01.2017  .,923.0479736
Bitcoin,BTC,31.01.2017  .,972.0189819
Bitcoin,BTC,01.02.2017  .,989.1140137
Bitcoin,BTC,02.02.2017  .,1013.52002
Bitcoin,BTC,03.02.2017  .,1033.869995
Bitcoin,BTC,04.02.2017  .,1045.900024
Bitcoin,BTC,05.02.2017  .,1043.630005
Bitcoin,BTC,06.02.2017  .,1044.640015
Bitcoin,BTC,07.02.2017  .,1061.930054
Bitcoin,BTC,08.02.2017  .,1078.969971
Bitcoin,BTC,09.02.2017  .,1088.98999
Bitcoin,BTC,10.02.2017  .,998.9050293
Bitcoin,BTC,11.02.2017  .,1009.289978
Bitcoin,BTC,12.02.2017  .,1004.76001
Bitcoin,BTC,13.02.2017  .,1002.099976
Bitcoin,BTC,14.02.2017  .,1011.51001
Bitcoin,BTC,15.02.2017  .,1008.840027
Bitcoin,BTC,16.02.2017  .,1033.369995
Bitcoin,BTC,17.02.2017  .,1053.170044
Bitcoin,BTC,18.02.2017  .,1061.099976
Bitcoin,BTC,19.02.2017  .,1056.810059
Bitcoin,BTC,20.02.2017  .,1080.48999
Bitcoin,BTC,21.02.2017  .,1117.25
Bitcoin,BTC,22.02.2017  .,1125.390015
Bitcoin,BTC,23.02.2017  .,1176.619995
Bitcoin,BTC,24.02.2017  .,1200.390015
Bitcoin,BTC,25.02.2017  .,1174.849976
Bitcoin,BTC,26.02.2017  .,1167.469971
Bitcoin,BTC,27.02.2017  .,1181.97998
Bitcoin,BTC,28.02.2017  .,1193.25
Bitcoin,BTC,01.03.2017  .,1222.5
Bitcoin,BTC,02.03.2017  .,1262.130005
Bitcoin,BTC,03.03.2017  .,1280.310059
Bitcoin,BTC,04.03.2017  .,1279.400024
Bitcoin,BTC,05.03.2017  .,1267.290039
Bitcoin,BTC,06.03.2017  .,1276
Bitcoin,BTC,07.03.2017  .,1275.550049
Bitcoin,BTC,08.03.2017  .,1232.160034
Bitcoin,BTC,09.03.2017  .,1197.459961
Bitcoin,BTC,10.03.2017  .,1270.469971
Bitcoin,BTC,11.03.2017  .,1193.829956
Bitcoin,BTC,12.03.2017  .,1226.97998
Bitcoin,BTC,13.03.2017  .,1237.369995
Bitcoin,BTC,14.03.2017  .,1244.810059
Bitcoin,BTC,15.03.2017  .,1251.609985
Bitcoin,BTC,16.03.2017  .,1257.97998
Bitcoin,BTC,17.03.2017  .,1180.160034
Bitcoin,BTC,18.03.2017  .,1114.069946
Bitcoin,BTC,19.03.2017  .,1069.910034
Bitcoin,BTC,20.03.2017  .,1063.030029
Bitcoin,BTC,21.03.2017  .,1122.430054
Bitcoin,BTC,22.03.2017  .,1120.650024
Bitcoin,BTC,23.03.2017  .,1058.01001
Bitcoin,BTC,24.03.2017  .,1040.469971
Bitcoin,BTC,25.03.2017  .,975.7609863
Bitcoin,BTC,26.03.2017  .,1007.960022
Bitcoin,BTC,27.03.2017  .,1046.400024
Bitcoin,BTC,28.03.2017  .,1064.650024
Bitcoin,BTC,29.03.2017  .,1055.130005
Bitcoin,BTC,30.03.2017  .,1049.290039
Bitcoin,BTC,31.03.2017  .,1074.920044
Bitcoin,BTC,01.04.2017  .,1091.719971
Bitcoin,BTC,02.04.2017  .,1107.589966
Bitcoin,BTC,03.04.2017  .,1151.73999
Bitcoin,BTC,04.04.2017  .,1156.439941
Bitcoin,BTC,05.04.2017  .,1135.089966
Bitcoin,BTC,06.04.2017  .,1188.369995
Bitcoin,BTC,07.04.2017  .,1186.579956
Bitcoin,BTC,08.04.2017  .,1184.97998
Bitcoin,BTC,09.04.2017  .,1197.209961
Bitcoin,BTC,10.04.2017  .,1190.339966
Bitcoin,BTC,11.04.2017  .,1208.069946
Bitcoin,BTC,12.04.2017  .,1207.140015
Bitcoin,BTC,13.04.2017  .,1205.890015
Bitcoin,BTC,14.04.2017  .,1190.800049
Bitcoin,BTC,15.04.2017  .,1188
Bitcoin,BTC,16.04.2017  .,1187.219971
Bitcoin,BTC,17.04.2017  .,1194.900024
Bitcoin,BTC,18.04.2017  .,1217.569946
Bitcoin,BTC,19.04.2017  .,1215.51001
Bitcoin,BTC,20.04.2017  .,1240.790039
Bitcoin,BTC,21.04.2017  .,1235.939941
Bitcoin,BTC,22.04.2017  .,1235.560059
Bitcoin,BTC,23.04.2017  .,1232.199951
Bitcoin,BTC,24.04.2017  .,1250.939941
Bitcoin,BTC,25.04.2017  .,1267.579956
Bitcoin,BTC,26.04.2017  .,1294.829956
Bitcoin,BTC,27.04.2017  .,1319.699951
Bitcoin,BTC,28.04.2017  .,1331.280029
Bitcoin,BTC,29.04.2017  .,1327.199951
Bitcoin,BTC,30.04.2017  .,1347.910034
Bitcoin,BTC,01.05.2017  .,1434.319946
Bitcoin,BTC,02.05.2017  .,1473.900024
Bitcoin,BTC,03.05.2017  .,1492.77002
Bitcoin,BTC,04.05.2017  .,1608.910034
Bitcoin,BTC,05.05.2017  .,1618.030029
Bitcoin,BTC,06.05.2017  .,1578.800049
Bitcoin,BTC,07.05.2017  .,1596.719971
Bitcoin,BTC,08.05.2017  .,1723.349976
Bitcoin,BTC,09.05.2017  .,1833.48999
Bitcoin,BTC,10.05.2017  .,1788.439941
Bitcoin,BTC,11.05.2017  .,1873.930054
Bitcoin,BTC,12.05.2017  .,1856.150024
Bitcoin,BTC,13.05.2017  .,1812.98999
Bitcoin,BTC,14.05.2017  .,1831.420044
Bitcoin,BTC,15.05.2017  .,1812.800049
Bitcoin,BTC,16.05.2017  .,1785.939941
Bitcoin,BTC,17.05.2017  .,1864.050049
Bitcoin,BTC,18.05.2017  .,1904.47998
Bitcoin,BTC,19.05.2017  .,2004.52002
Bitcoin,BTC,20.05.2017  .,2084.72998
Bitcoin,BTC,21.05.2017  .,2119.080078
Bitcoin,BTC,22.05.2017  .,2303.899902
Bitcoin,BTC,23.05.2017  .,2320.820068
Bitcoin,BTC,24.05.2017  .,2523.719971
Bitcoin,BTC,25.05.2017  .,2763.709961
Bitcoin,BTC,26.05.2017  .,2573.790039
Bitcoin,BTC,27.05.2017  .,2260.199951
Bitcoin,BTC,28.05.2017  .,2267.340088
Bitcoin,BTC,29.05.2017  .,2307.050049
Bitcoin,BTC,30.05.2017  .,2301.959961
Bitcoin,BTC,31.05.2017  .,2311.080078
Bitcoin,BTC,01.06.2017  .,2448.389893
Bitcoin,BTC,02.06.2017  .,2488.550049
Bitcoin,BTC,03.06.2017  .,2581.909912
Bitcoin,BTC,04.06.2017  .,2585.889893
Bitcoin,BTC,05.06.2017  .,2686.810059
Bitcoin,BTC,06.06.2017  .,2999.909912
Bitcoin,BTC,07.06.2017  .,2869.379883
Bitcoin,BTC,08.06.2017  .,2815.300049
Bitcoin,BTC,09.06.2017  .,2901.709961
Bitcoin,BTC,10.06.2017  .,2950.98999
Bitcoin,BTC,11.06.2017  .,2996.600098
Bitcoin,BTC,12.06.2017  .,2997.26001
Bitcoin,BTC,13.06.2017  .,2789.040039
Bitcoin,BTC,14.06.2017  .,2786.830078
Bitcoin,BTC,15.06.2017  .,2534.709961
Bitcoin,BTC,16.06.2017  .,2539.919922
Bitcoin,BTC,17.06.2017  .,2685.189941
Bitcoin,BTC,18.06.2017  .,2662.100098
Bitcoin,BTC,19.06.2017  .,2662.850098
Bitcoin,BTC,20.06.2017  .,2763.449951
Bitcoin,BTC,21.06.2017  .,2772.01001
Bitcoin,BTC,22.06.2017  .,2723.73999
Bitcoin,BTC,23.06.2017  .,2765.169922
Bitcoin,BTC,24.06.2017  .,2757.939941
Bitcoin,BTC,25.06.2017  .,2682.26001
Bitcoin,BTC,26.06.2017  .,2615.25
Bitcoin,BTC,27.06.2017  .,2552.449951
Bitcoin,BTC,28.06.2017  .,2603.97998
Bitcoin,BTC,29.06.2017  .,2588.830078
Bitcoin,BTC,30.06.2017  .,2559.25
Bitcoin,BTC,01.07.2017  .,2515.27002
Bitcoin,BTC,02.07.2017  .,2514.280029
Bitcoin,BTC,03.07.2017  .,2595
Bitcoin,BTC,04.07.2017  .,2631.590088
Bitcoin,BTC,05.07.2017  .,2622.649902
Bitcoin,BTC,06.07.2017  .,2616.719971
Bitcoin,BTC,07.07.2017  .,2916.139893
Bitcoin,BTC,08.07.2017  .,2571.340088
Bitcoin,BTC,09.07.2017  .,2635.48999
Bitcoin,BTC,10.07.2017  .,2537.159912
Bitcoin,BTC,11.07.2017  .,2413.469971
Bitcoin,BTC,12.07.2017  .,2423.709961
Bitcoin,BTC,13.07.2017  .,2425.219971
Bitcoin,BTC,14.07.2017  .,2363.25
Bitcoin,BTC,15.07.2017  .,2231.139893
Bitcoin,BTC,16.07.2017  .,2058.77002
Bitcoin,BTC,17.07.2017  .,2230.48999
Bitcoin,BTC,18.07.2017  .,2387.610107
Bitcoin,BTC,19.07.2017  .,2397.169922
Bitcoin,BTC,20.07.2017  .,2900.699951
Bitcoin,BTC,21.07.2017  .,2838.409912
Bitcoin,BTC,22.07.2017  .,2862.419922
Bitcoin,BTC,23.07.2017  .,2832.179932
Bitcoin,BTC,24.07.2017  .,2777.26001
Bitcoin,BTC,25.07.2017  .,2768.080078
Bitcoin,BTC,26.07.2017  .,2610.76001
Bitcoin,BTC,27.07.2017  .,2693.320068
Bitcoin,BTC,28.07.2017  .,2897.449951
Bitcoin,BTC,29.07.2017  .,2808.76001
Bitcoin,BTC,30.07.2017  .,2758.530029
Bitcoin,BTC,31.07.2017  .,2889.620117
Bitcoin,BTC,01.08.2017  .,2921.350098
Bitcoin,BTC,02.08.2017  .,2762.530029
Bitcoin,BTC,03.08.2017  .,2813.310059
Bitcoin,BTC,04.08.2017  .,2899.330078
Bitcoin,BTC,05.08.2017  .,3290.01001
Bitcoin,BTC,06.08.2017  .,3293.290039
Bitcoin,BTC,07.08.2017  .,3397.679932
Bitcoin,BTC,08.08.2017  .,3484.850098
Bitcoin,BTC,09.08.2017  .,3422.76001
Bitcoin,BTC,10.08.2017  .,3453.449951
Bitcoin,BTC,11.08.2017  .,3679.719971
Bitcoin,BTC,12.08.2017  .,3949.919922
Bitcoin,BTC,13.08.2017  .,4208.390137
Bitcoin,BTC,14.08.2017  .,4325.129883
Bitcoin,BTC,15.08.2017  .,4455.970215
Bitcoin,BTC,16.08.2017  .,4381.22998
Bitcoin,BTC,17.08.2017  .,4484.700195
Bitcoin,BTC,18.08.2017  .,4370.129883
Bitcoin,BTC,19.08.2017  .,4243.259766
Bitcoin,BTC,20.08.2017  .,4196.290039
Bitcoin,BTC,21.08.2017  .,4109.140137
Bitcoin,BTC,22.08.2017  .,4128.759766
Bitcoin,BTC,23.08.2017  .,4255.779785
Bitcoin,BTC,24.08.2017  .,4376.390137
Bitcoin,BTC,25.08.2017  .,4455.700195
Bitcoin,BTC,26.08.2017  .,4379.279785
Bitcoin,BTC,27.08.2017  .,4416.589844
Bitcoin,BTC,28.08.2017  .,4403.930176
Bitcoin,BTC,29.08.2017  .,4625.680176
Bitcoin,BTC,30.08.2017  .,4626.52002
Bitcoin,BTC,31.08.2017  .,4736.049805
Bitcoin,BTC,01.09.2017  .,4892.009766
Bitcoin,BTC,02.09.2017  .,4975.040039
Bitcoin,BTC,03.09.2017  .,4714.080078
Bitcoin,BTC,04.09.2017  .,4591.629883
Bitcoin,BTC,05.09.2017  .,4427.839844
Bitcoin,BTC,06.09.2017  .,4617.25
Bitcoin,BTC,07.09.2017  .,4655.040039
Bitcoin,BTC,08.09.2017  .,4661
Bitcoin,BTC,09.09.2017  .,4308.819824
Bitcoin,BTC,10.09.2017  .,4245.439941
Bitcoin,BTC,11.09.2017  .,4261.669922
Bitcoin,BTC,12.09.2017  .,4344.649902
Bitcoin,BTC,13.09.2017  .,4131.97998
Bitcoin,BTC,14.09.2017  .,3920.600098
Bitcoin,BTC,15.09.2017  .,3733.449951
Bitcoin,BTC,16.09.2017  .,3808.840088
Bitcoin,BTC,17.09.2017  .,3664.810059
Bitcoin,BTC,18.09.2017  .,4079.22998
Bitcoin,BTC,19.09.2017  .,4094.070068
Bitcoin,BTC,20.09.2017  .,4031.389893
Bitcoin,BTC,21.09.2017  .,3916.419922
Bitcoin,BTC,22.09.2017  .,3758.27002
Bitcoin,BTC,23.09.2017  .,3819.209961
Bitcoin,BTC,24.09.2017  .,3796.149902
Bitcoin,BTC,25.09.2017  .,3950.25
Bitcoin,BTC,26.09.2017  .,3969.889893
Bitcoin,BTC,27.09.2017  .,4210.049805
Bitcoin,BTC,28.09.2017  .,4279.310059
Bitcoin,BTC,29.09.2017  .,4214.629883
Bitcoin,BTC,30.09.2017  .,4358.430176
Bitcoin,BTC,01.10.2017  .,4403.740234
Bitcoin,BTC,02.10.2017  .,4470.22998
Bitcoin,BTC,03.10.2017  .,4432.470215
Bitcoin,BTC,04.10.2017  .,4352.310059
Bitcoin,BTC,05.10.2017  .,4362.640137
